Mejor,Vecinos
3.482486404859072,3.482486404859072
3.224598519511624,3.224598519511624
2.972564860807405,2.972564860807405
2.7202657655764115,2.7202657655764115
2.4817761450698317,2.4817761450698317
2.227787393248401,2.227787393248401
2.002032348415587,2.002032348415587
1.8251701949655452,1.8251701949655452
1.6630052988905724,1.6630052988905724
1.5015758075825376,1.5015758075825376
1.3555077072793884,1.3555077072793884
1.137981334239679,1.137981334239679
0.9716729387791787,0.9716729387791787
0.8647348383720769,0.8647348383720769
0.7665307678873455,0.7665307678873455
0.6710311587461205,0.6710311587461205
0.5999878253427795,0.5999878253427795
0.5318195989833782,0.5318195989833782
0.46564863195862954,0.46564863195862954
0.4092859213044342,0.4092859213044342
0.3401989067550029,0.3401989067550029
0.2903434194733619,0.2903434194733619
0.24538639951855692,0.24538639951855692
0.20412638976754985,0.20412638976754985
0.1614997740848274,0.1614997740848274
0.12248366219678584,0.12248366219678584
0.08517397530425018,0.08517397530425018
0.04892551106079068,0.04892551106079068
0.022317982337196958,0.022317982337196958
0.007458089946932107,0.007458089946932107
0.0005869501782991795,0.0005869501782991795
0.0005869501782991795,0.0005869501782991795
0.0005869501782991795,0.0005869501782991795
0.0005869501782991795,0.0005869501782993161
0.0005869501782990428,0.0005869501782990428
0.0005869501782990428,0.0005869501782994527
0.0005869501782989062,0.0005869501782989062
0.0005869501782989062,0.0005869501782994527
0.0005869501782987696,0.0005869501782987696
0.0005869501782987696,0.0005869501782993161
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782993161
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782991795
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0005869501782989062
0.0005869501782987696,0.0005869501782990428
0.0005869501782987696,0.0006651386445863767
0.0005155548274436556,0.0005155548274436556
0.000515554827443519,0.000515554827443519
0.000515554827443519,0.000515554827443519
0.000515554827443519,0.000515554827443519
0.000515554827443519,0.0005155548274436556
0.000515554827443519,0.0005155548274436556
0.000515554827443519,0.000515554827443519
0.000515554827443519,0.000515554827443519
0.000515554827443519,0.000515554827443519
0.000515554827443519,0.000515554827443519
0.000515554827443519,0.0005155548274437922
0.0005155548274433824,0.0005155548274433824
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274433824
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0005869501782991795
0.0005155548274433824,0.0005869501782987696
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0005869501782987696
0.0005155548274433824,0.0005869501782991795
0.0005155548274433824,0.0005869501782989062
0.0005155548274433824,0.0005869501782989062
0.0005155548274433824,0.0005869501782989062
0.0005155548274433824,0.0005869501782989062
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0006651386445862401
0.0005155548274433824,0.0006651386445862401
0.0005155548274433824,0.0006651386445862401
0.0005155548274433824,0.0006651386445862401
0.0005155548274433824,0.0006651386445865134
0.0005155548274433824,0.0006651386445861035
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0006651386445861035
0.0005155548274433824,0.0006651386445865134
0.0005155548274433824,0.0005155548274439289
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274439289
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0005869501782991795
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0005869501782991795
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0005869501782991795
0.0005155548274433824,0.0005869501782991795
0.0005155548274433824,0.0005869501782993161
0.0005155548274433824,0.00066513864458665
0.0005155548274433824,0.0005155548274439289
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0006651386445865134
0.0005155548274433824,0.0006651386445865134
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0006651386445865134
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0005869501782990428
0.0005155548274433824,0.0005869501782993161
0.0005155548274433824,0.0008216020103566881
0.0005155548274433824,0.0008216020103561415
0.0005155548274433824,0.0008216020103565514
0.0005155548274433824,0.0008216020103561415
0.0005155548274433824,0.0008216020103565514
0.0005155548274433824,0.0008216020103562782
0.0005155548274433824,0.0008216020103564148
0.0005155548274433824,0.0008216020103562782
0.0005155548274433824,0.0008216020103564148
0.0005155548274433824,0.0008216020103564148
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0006651386445862401
0.0005155548274433824,0.0006651386445862401
0.0005155548274433824,0.0006651386445862401
0.0005155548274433824,0.0006651386445863767
0.0005155548274433824,0.0011032902705717235
0.0005155548274433824,0.0009537064534290024
0.0005155548274433824,0.0009537064534288658
0.0005155548274433824,0.0009537064534290024
0.0005155548274433824,0.0009537064534288658
0.0005155548274433824,0.0009537064534290024
0.0005155548274433824,0.0009537064534288658
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274439289
0.0005155548274433824,0.0005155548274433824
0.0005155548274433824,0.0005155548274439289
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274440655
0.0005155548274433824,0.000515554827443519
0.0005155548274433824,0.0005155548274440655
0.0005155548274433824,0.0005155548274436556
0.0005155548274433824,0.0005155548274439289
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274439289
0.0005155548274433824,0.0005155548274437922
0.0005155548274433824,0.0005155548274440655
0.0005155548274433824,0.0006651386445867866
0.0005155548274433824,0.0005869501782994527
0.0005155548274433824,0.0005869501782991795
0.0005155548274433824,0.0005869501782993161
0.0005155548274433824,0.00066513864458665
0.0005155548274433824,0.0006651386445865134
0.0005155548274433824,0.0006651386445865134
