Mejor,Vecinos
4.238261441971739,4.238261441971739
4.01672992745281,4.01672992745281
3.7984133975441954,3.7984133975441954
3.6268339310048674,3.6268339310048674
3.4617539876977195,3.4617539876977195
3.3018274565007957,3.3018274565007957
3.144045344197834,3.144045344197834
2.9852251661851463,2.9852251661851463
2.834018071420605,2.834018071420605
2.7014833804009943,2.7014833804009943
2.5745215522297165,2.5745215522297165
2.4487047607501378,2.4487047607501378
2.3308153835535332,2.3308153835535332
2.2141590660765313,2.2141590660765313
2.1082411528702525,2.1082411528702525
2.0043133833261537,2.0043133833261537
1.9018354055324511,1.9018354055324511
1.8046494697934368,1.8046494697934368
1.7120636762245933,1.7120636762245933
1.623399689058013,1.623399689058013
1.5441296451472177,1.5441296451472177
1.4650029383699816,1.4650029383699816
1.3947912735099521,1.3947912735099521
1.3218136112976648,1.3218136112976648
1.2570699502653753,1.2570699502653753
1.193070968123706,1.193070968123706
1.1300752735462407,1.1300752735462407
1.0628937242937262,1.0628937242937262
1.0010009676324303,1.0010009676324303
