Mejor,Vecinos
8.646669714926729,8.646669714926729
8.333989924310622,8.333989924310622
8.076245282038018,8.076245282038018
7.803268866938146,7.803268866938146
7.5502915186552295,7.5502915186552295
7.322632480341429,7.322632480341429
7.105812573978767,7.105812573978767
6.8972165770197025,6.8972165770197025
6.702718278142865,6.702718278142865
6.529967003056194,6.529967003056194
6.367153754924322,6.367153754924322
6.2103379125782086,6.2103379125782086
6.056834371519986,6.056834371519986
5.882136739439915,5.882136739439915
5.7344674107330755,5.7344674107330755
5.594957798184495,5.594957798184495
5.479077130711336,5.479077130711336
5.371562829962546,5.371562829962546
5.23486668174193,5.23486668174193
5.114671317172816,5.114671317172816
5.012768047449618,5.012768047449618
4.90741763419594,4.90741763419594
4.811452266602129,4.811452266602129
4.715797794076529,4.715797794076529
4.631823245694926,4.631823245694926
4.543012884589819,4.543012884589819
4.461910156534961,4.461910156534961
4.389676326054979,4.389676326054979
4.319799837511435,4.319799837511435
4.240911073337446,4.240911073337446
4.142533671990368,4.142533671990368
4.081716431519736,4.081716431519736
4.030171265661998,4.030171265661998
3.9790077462737194,3.9790077462737194
3.910533195670742,3.910533195670742
3.8278591220254885,3.8278591220254885
3.7784604549537475,3.7784604549537475
3.724003321323933,3.724003321323933
3.67432904878534,3.67432904878534
3.6024604512113894,3.6024604512113894
3.555521215105226,3.555521215105226
3.5079609151231463,3.5079609151231463
3.4649886979587614,3.4649886979587614
3.393916815416948,3.393916815416948
3.3539053885639944,3.3539053885639944
3.315195320367769,3.315195320367769
3.2795148680694943,3.2795148680694943
3.2392675152371093,3.2392675152371093
3.1748559276307278,3.1748559276307278
3.139165926593227,3.139165926593227
3.1022889074892364,3.1022889074892364
3.068942376059107,3.068942376059107
3.0335958778707646,3.0335958778707646
3.0034652913331246,3.0034652913331246
2.972753583783376,2.972753583783376
2.945712345068718,2.945712345068718
2.9180826211564064,2.9180826211564064
2.8912424148542337,2.8912424148542337
2.8682886253588307,2.8682886253588307
2.8434345022579155,2.8434345022579155
2.8225542306861815,2.8225542306861815
2.8003894242877494,2.8003894242877494
2.779924775950326,2.779924775950326
2.75722442548698,2.75722442548698
2.7368632472942322,2.7368632472942322
2.717588968821387,2.717588968821387
2.6986200066897084,2.6986200066897084
2.6762232480835806,2.6762232480835806
2.6576059113461943,2.6576059113461943
2.640645854424491,2.640645854424491
2.6237404825162884,2.6237404825162884
2.605341949029614,2.605341949029614
2.5897329113614704,2.5897329113614704
2.5761301305251667,2.5761301305251667
2.5612285006157585,2.5612285006157585
2.5365473406372283,2.5365473406372283
2.5233915194157577,2.5233915194157577
2.5046442803856057,2.5046442803856057
2.4893697492175364,2.4893697492175364
2.4608546047464266,2.4608546047464266
2.4362380670442927,2.4362380670442927
2.41703970860811,2.41703970860811
2.4031833796879076,2.4031833796879076
2.3799251775279884,2.3799251775279884
2.3483558748473152,2.3483558748473152
2.3211694257331454,2.3211694257331454
2.3083212046375303,2.3083212046375303
2.2960139298613975,2.2960139298613975
2.2740666493338155,2.2740666493338155
2.2421547212731543,2.2421547212731543
2.2212500203879073,2.2212500203879073
2.2090270612800675,2.2090270612800675
2.19613174895969,2.19613174895969
2.184419762249847,2.184419762249847
2.1728084139325694,2.1728084139325694
2.161269144352718,2.161269144352718
2.1501700802707586,2.1501700802707586
2.137797106222437,2.137797106222437
2.1204514644159738,2.1204514644159738
2.10950015124478,2.10950015124478
2.0939584720914213,2.0939584720914213
2.0805592128921915,2.0805592128921915
2.0700942339985025,2.0700942339985025
2.0594057751001484,2.0594057751001484
2.0491168114283567,2.0491168114283567
2.0391183332856753,2.0391183332856753
2.0247352767336184,2.0247352767336184
2.014301786700174,2.014301786700174
2.000351472552748,2.000351472552748
1.9893828991200426,1.9893828991200426
1.9795926640033732,1.9795926640033732
1.9682841479591695,1.9682841479591695
1.959201773870354,1.959201773870354
1.9450569853004298,1.9450569853004298
1.9358835053131305,1.9358835053131305
1.9203554549833062,1.9203554549833062
1.9060344726577527,1.9060344726577527
1.8929923692016897,1.8929923692016897
1.8836930543503587,1.8836930543503587
1.873063159654067,1.873063159654067
1.862769341294178,1.862769341294178
1.8539377773730774,1.8539377773730774
1.8451161771546705,1.8451161771546705
1.8366275769399827,1.8366275769399827
1.8297947058229602,1.8297947058229602
1.822037161338139,1.822037161338139
1.8158642701645082,1.8158642701645082
1.8116586242716466,1.8116586242716466
1.8071885921173545,1.8071885921173545
1.8019406253285408,1.8019406253285408
1.7966161032325916,1.7966161032325916
1.7916509002307024,1.7916509002307024
1.7871982726006899,1.7871982726006899
1.7824903397049598,1.7824903397049598
1.7782927703205214,1.7782927703205214
1.7744399627865348,1.7744399627865348
