Mejor,Vecinos
9.249820219604796,9.249820219604796
9.035194754673096,9.035194754673096
8.829311279453716,8.829311279453716
8.640746362825816,8.640746362825816
8.450592252045034,8.450592252045034
8.273005010914572,8.273005010914572
8.096031804226191,8.096031804226191
7.9308768962555725,7.9308768962555725
7.768990099209629,7.768990099209629
7.610309864756669,7.610309864756669
7.4539433006711375,7.4539433006711375
7.303058040036151,7.303058040036151
7.1523030504018505,7.1523030504018505
7.00372558678855,7.00372558678855
6.855201084734483,6.855201084734483
6.708966701466145,6.708966701466145
6.56912151856132,6.56912151856132
6.424578539548274,6.424578539548274
6.284403812100204,6.284403812100204
6.14443824799835,6.14443824799835
6.004784387085561,6.004784387085561
5.869162781713871,5.869162781713871
5.7373863549509485,5.7373863549509485
5.6083193230233235,5.6083193230233235
5.4809722366235105,5.4809722366235105
5.353830448142281,5.353830448142281
5.230002914894139,5.230002914894139
5.105027125756406,5.105027125756406
4.981574752269907,4.981574752269907
4.856997035582731,4.856997035582731
4.733710441595393,4.733710441595393
4.6232941184029475,4.6232941184029475
4.514249090584405,4.514249090584405
4.407349540031693,4.407349540031693
4.3008777689303415,4.3008777689303415
4.192894517216785,4.192894517216785
4.087142887508622,4.087142887508622
3.9865350818979577,3.9865350818979577
3.8885521116738526,3.8885521116738526
3.789359378871512,3.789359378871512
3.693638844008603,3.693638844008603
3.6033887776845566,3.6033887776845566
3.5140911229286544,3.5140911229286544
3.425412564732093,3.425412564732093
3.3377035269173043,3.3377035269173043
3.251627764956679,3.251627764956679
3.1638811069143387,3.1638811069143387
3.079376184231327,3.079376184231327
3.0024078742084286,3.0024078742084286
2.923519889940122,2.923519889940122
2.851648756566849,2.851648756566849
2.7785975014160607,2.7785975014160607
2.709179579566637,2.709179579566637
2.632270737326764,2.632270737326764
2.5633786016608386,2.5633786016608386
2.4927324710025505,2.4927324710025505
2.423595985366855,2.423595985366855
2.357043327396465,2.357043327396465
2.288515664548996,2.288515664548996
2.2243176647225584,2.2243176647225584
2.163275598686179,2.163275598686179
2.099577104490218,2.099577104490218
2.0416540587550958,2.0416540587550958
1.9849167738599078,1.9849167738599078
1.9284169647261524,1.9284169647261524
1.8788756763906815,1.8788756763906815
1.8302408054056898,1.8302408054056898
1.7807278360963312,1.7807278360963312
1.73259953459275,1.73259953459275
1.6852655790137299,1.6852655790137299
1.6391271458531977,1.6391271458531977
1.5959314854084503,1.5959314854084503
1.5522294902213152,1.5522294902213152
1.5095103018337583,1.5095103018337583
1.4690566850196487,1.4690566850196487
1.4319054657911847,1.4319054657911847
1.3948412173236768,1.3948412173236768
1.3579869111681133,1.3579869111681133
1.31928122040427,1.31928122040427
1.2870702693400529,1.2870702693400529
1.2494075539741023,1.2494075539741023
1.2201653935013488,1.2201653935013488
1.1850950401415463,1.1850950401415463
1.155935108127669,1.155935108127669
1.1281830664890862,1.1281830664890862
1.1013428591404566,1.1013428591404566
1.0676578965639076,1.0676578965639076
1.041268934835151,1.041268934835151
1.0110429818413504,1.0110429818413504
0.9863725746698708,0.9863725746698708
0.9622559333535468,0.9622559333535468
0.9399380640313298,0.9399380640313298
0.9177576438171386,0.9177576438171386
0.8938785236226618,0.8938785236226618
0.8689623083106122,0.8689623083106122
0.8474895393923929,0.8474895393923929
0.8237771522704574,0.8237771522704574
0.8009329736975385,0.8009329736975385
0.7794643599048448,0.7794643599048448
0.7530048960867466,0.7530048960867466
0.7329274787181986,0.7329274787181986
0.7129628249109392,0.7129628249109392
0.6944020252386359,0.6944020252386359
0.6750758806190242,0.6750758806190242
0.6566112013429096,0.6566112013429096
0.638410491272044,0.638410491272044
0.6187756192356108,0.6187756192356108
0.600692727178142,0.600692727178142
0.5839149682047358,0.5839149682047358
0.5677200908625047,0.5677200908625047
0.5519083826055203,0.5519083826055203
0.5373881095180145,0.5373881095180145
0.5250319060818861,0.5250319060818861
0.5091507459753664,0.5091507459753664
0.4973862148854043,0.4973862148854043
0.48569024205653377,0.48569024205653377
0.4744599082926225,0.4744599082926225
0.46366630501452855,0.46366630501452855
0.44781336779207526,0.44781336779207526
0.4375282590283564,0.4375282590283564
0.4280261869191261,0.4280261869191261
0.4190857477836581,0.4190857477836581
0.41025836465991494,0.41025836465991494
0.40007929498310746,0.40007929498310746
0.39147601218608086,0.39147601218608086
0.3834077476886696,0.3834077476886696
0.37540382687108304,0.37540382687108304
0.36749867441906386,0.36749867441906386
0.35981996742110195,0.35981996742110195
0.35250283291598405,0.35250283291598405
0.3455824564740594,0.3455824564740594
0.3386849117479231,0.3386849117479231
0.33181512996613266,0.33181512996613266
0.3258231758050845,0.3258231758050845
0.30076487268009766,0.30076487268009766
0.2845930262426452,0.2845930262426452
0.27876121692130956,0.27876121692130956
0.27271206493762024,0.27271206493762024
0.26696760747135,0.26696760747135
0.2595359226996897,0.2595359226996897
0.2532797107726261,0.2532797107726261
0.24753626802795795,0.24753626802795795
0.24216645184656127,0.24216645184656127
0.23696814212675316,0.23696814212675316
0.2314397552293791,0.2314397552293791
